Name,Age,Gender,Country,State,City,Parent Occupation,Earning Class,Level of Student,Level of Course,Course Name,Assessment Score,Time Spent per Day,Material Name,Material Level,IQ of Student,Original IQ,Original Assessment Score
Onveer Palla,10,Female,India,Haryana,Bhatpara,Field trials officer,Low,Elementary,Beginner,Math Basics,-0.7285347584871605,-0.8507969888150313,Material_36,Basic,1.2658278548308557,120.96181615266836,58.62122896994822
Omya Yogi,16,Male,India,Maharashtra,Imphal,"Designer, furniture",Medium,High,Advanced,Calculus,-1.3128389835462715,-1.1159779419626727,Material_36,Hard,0.534053944078973,108.87334772613974,49.15326988848835
Abhiram Patla,10,Female,India,Meghalaya,Visakhapatnam,Plant breeder/geneticist,Medium,Elementary,Beginner,Reading Comprehension,3.9437080742820254,0.4696694538999837,Material_38,Basic,-0.17024542124112962,97.23874239872605,134.32939958060504
Ekani Bala,5,Male,India,Kerala,Haridwar,Patent attorney,Medium,Elementary,Beginner,Intro to Science,-0.8085391068435103,-0.19032661930530817,Material_46,Basic,0.29140628079151126,104.86495309314772,57.32485310256484
Vihaan Dash,13,Female,India,Goa,Kozhikode,Trade union research officer,High,Middle,Intermediate,English Literature,-0.8169170709158432,-1.0572465313519832,Material_44,Medium,2.0349891275079517,133.66790149275948,57.18909810093916
Sneha Agate,9,Male,India,Bihar,Latur,Physiotherapist,Medium,Elementary,Beginner,Math Basics,1.8251085908971518,0.9080906498805237,Material_44,Basic,2.1371603888910613,135.35570977504614,100.0
Gaurang Oak,17,Male,India,Madhya Pradesh,Gandhinagar,"Therapist, drama",Medium,High,Advanced,Physics,1.5234896531732611,1.3018036861747315,Material_37,Hard,-0.5059722785741908,91.69273501150116,95.11262175063976
Aryan Mander,6,Male,India,West Bengal,Aurangabad,Database administrator,Low,Elementary,Beginner,Intro to Science,0.9401199830361643,0.5260764235952258,Material_10,Basic,1.150540124323269,119.0573316257806,85.6598060266665
Lavanya Pall,14,Male,India,Chhattisgarh,Dharmavaram,"Producer, television/film/video",Medium,Middle,Intermediate,English Literature,0.25326248151098235,0.6196249029258482,Material_28,Medium,-0.4782521983051123,92.15065419964124,74.53009235982404
Zashil Varghese,10,Male,India,Goa,Sambalpur,TEFL teacher,Low,Elementary,Beginner,Reading Comprehension,-0.4451597078574116,-0.3241907665462983,Material_49,Basic,-0.8773474599612905,85.55783857882898,63.21298660065448
Victor Prasad,15,Male,India,Manipur,Amroha,Ecologist,High,High,Advanced,Advanced Writing,-0.7625359524031726,1.1568966263495055,Material_47,Hard,-0.5810456960672904,90.45256694360096,58.07027982580158
Jagdish Mahajan,6,Female,India,Meghalaya,Kharagpur,Financial planner,High,Elementary,Beginner,Reading Comprehension,-1.992177106638053,-0.2499570461243295,Material_42,Basic,-0.8634169296838835,85.78796262800451,38.14539885819065
Faraj Upadhyay,11,Female,India,Manipur,Rajpur Sonarpur,Higher education lecturer,Low,Middle,Intermediate,Algebra,-0.6578111715601483,0.8859651306134682,Material_44,Medium,-1.767102239511385,70.85962045173981,59.76722107200992
Fariq Rao,8,Male,India,Andhra Pradesh,Bettiah,"Presenter, broadcasting",High,Elementary,Beginner,Math Basics,0.25085973468284345,-0.08096894649162317,Material_14,Basic,-0.0038156702275333972,99.98806259284954,74.49115868849961
Aayush Gala,9,Female,India,Bihar,Motihari,Data scientist,Medium,Elementary,Beginner,Reading Comprehension,-0.14777926853109183,-0.25216310885960064,Material_8,Basic,-0.28138808450504227,95.40273190974094,68.03168499511384
Warinder Jayaraman,13,Female,India,Telangana,Kozhikode,"Copywriter, advertising",Medium,Middle,Intermediate,Algebra,0.10088564474399236,-0.7102131488100017,Material_3,Medium,0.3333415163331825,105.55769816557545,72.06100589151004
Neel Jaggi,7,Male,India,Nagaland,Buxar,Building control surveyor,High,Elementary,Beginner,Math Basics,-1.0541999088682756,-3.846122916764715,Material_18,Basic,-0.3063235654766359,94.9908126406928,53.34421027689677
Lekha Kar,17,Female,India,Punjab,Hindupur,Higher education careers adviser,Medium,High,Advanced,Calculus,0.47587104310184586,0.274986174130226,Material_32,Hard,1.0810214216187757,117.90892413222426,78.13720088639975
Neel Rattan,16,Male,India,Jharkhand,Kamarhati,Broadcast journalist,Low,High,Advanced,Physics,-0.7517292187499173,0.7448476680790803,Material_23,Hard,0.4000122897164338,106.65905956583032,58.245390166691045
Oni Sachdeva,10,Female,India,Tamil Nadu,Bhimavaram,"Teacher, early years/pre",Low,Elementary,Beginner,Reading Comprehension,1.5593803470451952,-0.937561103716178,Material_1,Basic,0.8838576820999071,114.65189678400785,95.69418800741344
Isaac Goyal,6,Male,India,Karnataka,Delhi,Multimedia specialist,High,Elementary,Beginner,Reading Comprehension,0.8680896978024579,-0.22330633301674518,Material_16,Basic,-0.2512437647517976,95.90069808784897,84.49264042359454
Riya Shukla,6,Female,India,Tripura,Tezpur,Holiday representative,High,Elementary,Beginner,Math Basics,0.15491721060690616,-0.9894230604207396,Material_4,Basic,-0.6142210747157767,89.90452948088478,72.93652352899677
Bhanumati Saxena,10,Female,India,Maharashtra,Jamnagar,Geographical information systems officer,Medium,Elementary,Beginner,Reading Comprehension,0.39686851217704,-0.26432824692546875,Material_25,Basic,0.20234254894680126,103.39367337883355,76.85705828593822
Gautam Nadig,9,Male,India,Chhattisgarh,Sambalpur,"Pilot, airline",High,Elementary,Beginner,Math Basics,-1.7424675694038205,-1.2761529829352465,Material_25,Basic,-0.2699850934402906,95.59110251906289,42.19164665067378
Ayushman Kothari,15,Female,India,Tamil Nadu,Katihar,Location manager,Medium,High,Advanced,Advanced Writing,0.5189820866609496,-0.39055099316567327,Material_40,Hard,-0.05458480826021301,99.14938672161011,78.83576437245932
Ekaja Joshi,13,Female,India,Telangana,Dehradun,"Engineer, agricultural",High,Middle,Intermediate,Earth Science,-1.5429557254769644,-1.5742853987672845,Material_24,Medium,0.006566306222364314,100.1595666498753,45.42450017723348
Teerth Raju,17,Male,India,Mizoram,Dhanbad,"Therapist, speech and language",Low,High,Advanced,Physics,0.22561599428670762,-0.10493807490741743,Material_2,Hard,-1.4367006600568621,76.31765742549224,74.08211372376496
Parth Sha,11,Male,India,Sikkim,Bettiah,"Geologist, engineering",Medium,Middle,Intermediate,Earth Science,1.650068718587899,0.23652344872280404,Material_49,Medium,1.1475176802215672,119.00740265242212,97.16368583766392
Charan Palla,8,Female,India,Nagaland,Jorhat,Air traffic controller,Medium,Elementary,Beginner,Intro to Science,0.0524462663304783,-1.472466751497667,Material_5,Basic,1.452911780040271,124.05233098214808,71.27610303939716
Brinda Lal,12,Male,India,Haryana,Thoothukudi,Personnel officer,High,Middle,Intermediate,English Literature,1.1525430509282926,-0.12651558278914696,Material_17,Medium,-0.2831438271736522,95.37372808833824,89.10187067125705
Ethan De,7,Male,India,Bihar,Kollam,Mudlogger,Medium,Elementary,Beginner,Intro to Science,-0.33180437985539835,-0.6579332760345756,Material_32,Basic,0.5040975418450019,108.3784858333378,65.04977565875166
Nathan Mall,8,Male,India,Madhya Pradesh,Farrukhabad,Immunologist,Medium,Elementary,Beginner,Math Basics,0.30360574761960407,0.7323635959259723,Material_39,Basic,-0.9396521561810711,84.52860216849643,75.34584546086529
Jagrati Randhawa,6,Male,India,Nagaland,Jhansi,Economist,Medium,Elementary,Beginner,Math Basics,0.7943491148783305,-0.8589842621716998,Material_5,Basic,0.9046784625111961,114.99584365464572,83.2977614687179
Nisha Tiwari,15,Female,India,Rajasthan,Naihati,"Designer, ceramics/pottery",Low,High,Advanced,Physics,0.32749530017155515,0.29489173024676774,Material_50,Hard,0.7346755279059118,112.18749659936243,75.73294741278661
Urishilla Varughese,5,Female,India,Karnataka,Khandwa,Estate agent,Low,Elementary,Beginner,Reading Comprehension,0.20371691119451152,0.9965193919495103,Material_29,Basic,-0.4637580464825415,92.39008894048412,73.7272649758932
Jai Brahmbhatt,11,Female,India,Nagaland,Nadiad,Agricultural engineer,High,Middle,Intermediate,English Literature,0.9164516786479608,0.669124855271765,Material_23,Medium,-0.6575300501729581,89.18909104463127,85.27628913963325
Chaaya Din,10,Male,India,Punjab,Bidar,"Programmer, applications",Medium,Elementary,Beginner,Intro to Science,0.7673736370951004,1.5132811542730116,Material_41,Basic,0.4634795984797734,107.7075016417634,82.86065574724444
Champak Barad,10,Female,India,Chhattisgarh,Ozhukarai,"Scientist, research (maths)",Medium,Elementary,Beginner,Math Basics,-0.21322228936897605,0.3138664990232852,Material_3,Basic,-0.6423907988669243,89.43918244407216,66.97125822274619
Zansi Garg,10,Male,India,Telangana,Agartala,Early years teacher,Low,Elementary,Beginner,Math Basics,0.5281689996229768,-0.08104437262887303,Material_32,Basic,0.08592131984381707,101.4704641313994,78.98462743433537
Azad Bhavsar,11,Male,India,Maharashtra,Jamshedpur,Commercial/residential surveyor,Medium,Middle,Intermediate,English Literature,-0.2994265586968671,0.10934748710831614,Material_44,Medium,-2.1023814185262717,65.32100844324458,65.57441996685124
Jairaj Hayre,8,Female,India,Madhya Pradesh,Mehsana,Commercial horticulturist,Medium,Elementary,Beginner,Reading Comprehension,-0.38476491076866354,0.8553304814765993,Material_4,Basic,-1.4968969631482572,75.32325041176529,64.19161287622435
Upasna Hayre,13,Male,India,Kerala,Mangalore,Child psychotherapist,Medium,Middle,Intermediate,Earth Science,-1.2288062689692811,1.3902252691437467,Material_23,Medium,-0.2847805431563714,95.34669051677469,50.5149206673073
Warda Roy,9,Female,India,Gujarat,Rewa,"Development worker, international aid",Low,Elementary,Beginner,Math Basics,-1.3394350411096232,0.433569603276022,Material_11,Basic,0.3153647979259337,105.26073350246612,48.72231222304876
Ekbal Tailor,5,Female,India,Maharashtra,Thanjavur,Chief Marketing Officer,Medium,Elementary,Beginner,Intro to Science,-0.1479462811704603,0.1669404439083485,Material_45,Basic,-1.3245982946027381,78.16952162209768,68.02897875276985
Finn Khanna,15,Male,India,Karnataka,Haridwar,Medical laboratory scientific officer,High,High,Advanced,Physics,-1.6968108780727509,-1.4767026796695082,Material_2,Hard,-1.1931107841857669,80.34161684823829,42.93145934888537
Baljiwan Pillai,18,Female,India,Uttar Pradesh,Kavali,"Civil engineer, contracting",High,High,Advanced,Physics,-0.43976846041520934,-1.5887189242345114,Material_6,Hard,-0.768264858608037,87.35981807409075,63.30034539080465
Oscar Sahni,16,Female,India,Assam,Ulhasnagar,Financial risk analyst,Medium,High,Advanced,Physics,-0.5714755304295168,0.7720701458316148,Material_8,Hard,0.9503740647230131,115.75070774101523,61.16618805263329
Gunbir Dhingra,8,Male,India,Himachal Pradesh,Burhanpur,Comptroller,Low,Elementary,Beginner,Math Basics,-0.518211881502887,0.8315899626179925,Material_12,Basic,0.6274587343103639,110.41633913510996,62.02926250415819
Bishakha Garg,5,Male,India,West Bengal,Ludhiana,Politician's assistant,Medium,Elementary,Beginner,Reading Comprehension,-0.5662964112803096,1.16396993219637,Material_44,Basic,-0.6910612976731355,88.63517484079786,61.25010955461753
Jeet Nigam,15,Male,India,Rajasthan,Firozabad,Community pharmacist,Medium,High,Advanced,Physics,1.2251459910275837,-0.051128869316605596,Material_24,Hard,-0.8766525967171293,85.56931730506447,90.27831546931448
Bhavika Deshmukh,5,Female,India,Chhattisgarh,Mysore,"Engineer, site",High,Elementary,Beginner,Math Basics,0.5252751561326945,0.9617164382115794,Material_2,Basic,-0.22112961921035262,96.39816580598011,78.93773612227722
Faqid Dyal,16,Female,India,Uttar Pradesh,Kolhapur,Hydrogeologist,Low,High,Advanced,Physics,-1.791762020085558,-0.09547796548183622,Material_36,Hard,0.16241510365027376,102.73409580340032,41.392888363498095
Aarna Mall,13,Male,India,Haryana,Naihati,Operational investment banker,Medium,Middle,Intermediate,English Literature,-0.5989415274999983,-0.5054669234019603,Material_27,Medium,0.2724670858590455,104.55208889205896,60.72113404610354
Dipta Sandhu,9,Female,India,Uttarakhand,Gurgaon,Operational researcher,High,Elementary,Beginner,Intro to Science,0.010343185304441126,1.4345528250847763,Material_14,Basic,0.8779865460328863,114.55490911892272,70.5938723943636
Netra Jha,9,Female,India,Andhra Pradesh,Tenali,Armed forces technical officer,Medium,Elementary,Beginner,Reading Comprehension,0.6349098968652508,-0.5631604595217777,Material_45,Basic,1.226256191606234,120.30811588480208,80.71423746292265
Jeremiah Kadakia,13,Female,India,Uttarakhand,Baranagar,"Engineer, manufacturing systems",High,Middle,Intermediate,Earth Science,0.7355968775281546,0.9891894696308642,Material_19,Medium,0.27987263904496035,104.67442421250914,82.34575093153684
Gavin Varma,10,Male,India,Punjab,Hapur,"Conservation officer, historic buildings",High,Elementary,Beginner,Reading Comprehension,-0.7000601536754557,-1.072155916405036,Material_43,Basic,-0.7552468183475052,87.57486833258251,59.08262627233926
Chatresh Kala,5,Female,India,Nagaland,Chittoor,Systems analyst,High,Elementary,Beginner,Reading Comprehension,0.03069134203263012,-0.007478522579049825,Material_9,Basic,-1.3216529648552116,78.21817671233191,70.92359021433339
Shaurya Ratta,16,Male,India,Kerala,Visakhapatnam,Legal secretary,Medium,High,Advanced,Calculus,-0.3456024864790686,0.4124062294270925,Material_44,Hard,-0.02815655239410671,99.58596574132044,64.82619365589807
Krishna Dara,15,Female,India,Mizoram,Pali,Chartered legal executive (England and Wales),High,High,Advanced,Calculus,0.16397611963431907,0.7051248310243692,Material_12,Hard,0.57330124850717,109.52168978020278,73.08331243846519
Balvan Kara,18,Female,India,Arunachal Pradesh,Alwar,Warehouse manager,Medium,High,Advanced,Calculus,-0.21015718216905288,-0.11395736579466083,Material_20,Hard,1.6192774605531193,126.80059276982392,67.0209246607156
Fariq Ramaswamy,12,Female,India,Himachal Pradesh,Thiruvananthapuram,Electronics engineer,Medium,Middle,Intermediate,Algebra,0.24666121098027757,-1.4188696810066792,Material_12,Medium,-1.4667031899997949,75.82203353045823,74.4231265762649
Aishani Andra,11,Male,India,Himachal Pradesh,Sikar,"Engineer, maintenance (IT)",Medium,Middle,Intermediate,Earth Science,-0.43983154109516365,0.5355871327392824,Material_2,Medium,-0.8634796009145101,85.78692733666445,63.29932324297305
Ekaja Ranganathan,17,Male,India,Manipur,Tiruppur,Landscape architect,Low,High,Advanced,Physics,-0.7629908879192858,-1.2123435003711214,Material_34,Hard,-0.23168757775624707,96.22375462972008,58.06290813368207
Darpan Barad,8,Female,India,Kerala,Jamnagar,Risk analyst,Medium,Elementary,Beginner,Intro to Science,-1.3289046276307286,-1.1480292251141673,Material_34,Basic,-0.19496023029005777,96.83046849818663,48.89294512223572
Naksh Morar,16,Male,India,Arunachal Pradesh,Sasaram,Lobbyist,High,High,Advanced,Calculus,-1.7168787982660023,-0.3595822610230582,Material_23,Hard,0.5432183718842748,109.02473860595092,42.6062824306105
Aryan Sibal,18,Male,India,Tripura,Coimbatore,"Scientist, research (life sciences)",High,High,Advanced,Calculus,1.1551873157060184,-0.8247642729960735,Material_32,Hard,0.3370742916915539,105.6193613875078,89.14471785538193
Rehaan Behl,14,Female,India,Jharkhand,Shahjahanpur,Newspaper journalist,High,Middle,Intermediate,English Literature,1.8251085908971518,-0.6442880650559338,Material_6,Medium,1.0545107764208097,117.4709840899054,100.0
Harsh Baria,15,Female,India,Jharkhand,Arrah,"Designer, jewellery",High,High,Advanced,Physics,1.1872765719197083,0.5989485380155577,Material_49,Hard,1.44067591124788,123.85020172966354,89.66468630975167
Baghyawati Rajagopal,11,Male,India,Karnataka,Jehanabad,Field seismologist,Low,Middle,Intermediate,Algebra,-0.4256892473336331,-1.5273892368497348,Material_9,Medium,-0.7709575923547181,87.31533571909075,63.52848239142626
Yahvi Morar,8,Female,India,Uttar Pradesh,Rourkela,Sport and exercise psychologist,Medium,Elementary,Beginner,Intro to Science,1.5901824337606356,-0.8835359523278933,Material_7,Basic,0.43090908518336146,107.16945619379852,96.19329940202276
Ucchal Thaker,17,Female,India,Punjab,Srikakulam,Special effects artist,Medium,High,Advanced,Advanced Writing,0.3053371145144715,0.8262382104307726,Material_36,Hard,1.3527228249365073,122.39726921694476,75.37390021421564
Om Pal,6,Female,India,Punjab,Ramgarh,Early years teacher,High,Elementary,Beginner,Math Basics,0.5654672684039542,0.1231332011839547,Material_9,Basic,1.4299721450971796,123.67338189876148,79.58900177818315
Wazir Soni,15,Male,India,Bihar,Gaya,Special educational needs teacher,High,High,Advanced,Calculus,-1.1432783749678024,1.4754683867569216,Material_45,Hard,0.24357450908515435,104.07480076117524,51.90079906078891
Daksha Parmar,5,Male,India,Rajasthan,Bhimavaram,"Surveyor, land/geomatics",Low,Elementary,Beginner,Reading Comprehension,-0.2217453744044366,-1.3416996488691815,Material_37,Basic,0.04917120010829967,100.86337407862956,66.83315170750512
Megha Hegde,12,Male,India,Arunachal Pradesh,Bhalswa Jahangir Pur,Financial manager,High,Middle,Intermediate,English Literature,-0.5736779198019603,1.3069878196631646,Material_8,Medium,1.0114463032675394,116.7595846858415,61.13050093697427
Sai Aurora,6,Male,India,Rajasthan,Secunderabad,"Development worker, international aid",High,Elementary,Beginner,Intro to Science,-1.1988076271542532,-0.013806372030525087,Material_22,Basic,-0.6062492798892897,90.03621877541529,51.00101318730461
Kritika Sahota,5,Male,India,Kerala,Chennai,"Engineer, agricultural",Medium,Elementary,Beginner,Reading Comprehension,-0.17471633473051051,0.995493393806901,Material_50,Basic,-0.7290244042130877,88.00804696969129,67.5952016879379
